6.62141,6.02857,3.83289,0,3,0.312541,0
5.39241,3.35577,3.0883,0,3,3.17408,0
7.91747,3.52637,3.25259,0,3,0.527702,0
6.02857,3.83289,3.79117,0,1,3.17408,0
3.35577,3.0883,7.87081,0,3,0.694971,0
